1781291553735,1,4033,-1643,-2239,8,3.0236,3.0236
1781291553735,2,5234,-1824,-1136,11,-0.0879,-0.0879
1781291553767,1,4049,-1690,-2169,35,-1.4455,-1.4455
1781291553767,2,5242,-1894,-1128,55,-1.2703,-1.2703
1781291553767,3,3903,-4249,-832,30,0.1169,0.1169
1781291553783,1,4140,-1753,-2140,164,-0.7393,-0.7393
1781291553783,2,5245,-1922,-1124,85,-1.349,-1.349
1781291553783,3,3906,-4249,-831,30,0.1169,0.1169
1781291553824,1,4267,-1788,-2203,333,-0.4615,-0.4615
1781291553824,2,5247,-1931,-1122,85,-1.349,-1.349
1781291553824,3,3944,-4271,-793,74,-0.3069,-0.3069
1781291553836,1,4469,-1887,-2231,642,-0.4584,-0.4584
1781291553836,2,5249,-1939,-1120,85,-1.349,-1.349
1781291553836,3,3546,-4242,-1606,526,3.0976,3.0976
1781291553836,4,2000,-1907,-2190,254,2.1081,2.1081
1781291553836,5,1919,-4730,-1266,3,0.0,0.0
1781291553932,1,4454,-1857,-2223,495,-0.391,-0.391
1781291553932,2,5251,-1948,-1118,85,-1.349,-1.349
1781291553932,3,3493,-4240,-1721,526,3.0976,3.0976
1781291553932,4,1987,-1885,-2191,254,2.1081,2.1081
1781291553932,5,1919,-4730,-1266,3,0.0,0.0
1781291553932,6,660,-3466,-2047,26,-0.6094,-0.6094
1781291554020,1,4442,-1810,-2219,374,-0.2225,-0.2225
1781291554020,2,5619,-1899,-2095,497,-0.0176,-0.0176
1781291554020,3,3441,-4238,-1837,526,3.0976,3.0976
1781291554020,4,1974,-1863,-2193,254,2.1081,2.1081
1781291554020,5,1920,-4730,-1265,3,0.0,0.0
1781291554020,6,676,-3478,-2038,39,-0.6094,-0.6094
1781291554031,1,4196,-1756,-2211,87,2.9514,2.9514
1781291554031,2,5685,-1892,-2266,519,0.0041,0.0041
1781291554031,3,3578,-4268,-1092,254,-3.0488,-3.0488
1781291554031,4,2465,-1748,-1497,542,0.6385,0.6385
1781291554031,5,1920,-4730,-1265,3,0.0,0.0
1781291554031,6,679,-3480,-2036,39,-0.6094,-0.6094
1781291554042,1,4188,-1754,-2212,87,2.9514,2.9514
1781291554042,2,5737,-1892,-2399,519,0.0041,0.0041
1781291554042,3,3600,-4274,-947,184,-2.9798,-2.9798
