1781305506244,1,5394,-957,-1898,75,-0.2151,-0.2151
1781305506276,1,5541,-1045,-1903,283,-0.4665,-0.4665
1781305506650,1,5660,-1090,-1901,435,-0.4194,-0.4194
1781305506656,1,5790,-1152,-1914,596,-0.4286,-0.4286
1781305506950,1,5889,-1189,-1922,671,-0.4109,-0.4109
1781305506956,1,6012,-1196,-1961,753,-0.3205,-0.3205
1781305507346,1,6086,-1208,-1971,751,-0.2949,-0.2949
1781305507352,1,6119,-1219,-1946,686,-0.2965,-0.2965
1781305507362,1,6131,-1234,-1922,604,-0.3239,-0.3239
1781305507550,1,6143,-1247,-1910,534,-0.3507,-0.3507
1781305507976,1,6106,-1241,-1913,394,-0.3758,-0.3758
1781305507982,1,6015,-1198,-1915,176,-0.3213,-0.3213
1781305507987,1,5923,-1159,-1905,14,1.5954,1.5954
1781305508279,1,5923,-1157,-1902,14,1.5954,1.5954
1781305508285,1,5923,-1156,-1900,14,1.5954,1.5954
1781305508677,1,5923,-1154,-1898,14,1.5954,1.5954
1781305508683,1,5516,-1111,-1910,521,3.0134,3.0134
1781305508742,1,5464,-1105,-1910,521,3.0134,3.0134
1781305508997,1,5413,-1098,-1909,521,3.0134,3.0134
1781305508997,3,2620,-994,-2129,34,2.0097,2.0097
1781305509050,1,5171,-1035,-1891,772,2.9606,2.9606
1781305509050,3,2606,-994,-2130,44,2.5088,2.5088
1781305509206,1,5055,-1018,-1885,828,2.9678,2.9678
1781305509206,3,2603,-1017,-2129,38,-2.6216,-2.6216
1781305509402,1,4953,-1006,-1882,858,2.9772,2.9772
1781305509402,3,2608,-1039,-2124,59,-1.8929,-1.8929
1781305509612,1,4761,-970,-1876,1025,2.9716,2.9716
1781305509612,3,2606,-1045,-2124,59,-1.8929,-1.8929
1781305509663,1,4621,-951,-1873,1087,2.9791,2.9791
1781305509663,3,2605,-1051,-2123,59,-1.8929,-1.8929
1781305509818,1,4470,-927,-1865,1155,2.9803,2.9803
1781305509818,3,2603,-1056,-2123,59,-1.8929,-1.8929
1781305510344,1,4309,-910,-1857,1227,2.9918,2.9918
1781305510344,3,2601,-1062,-2122,59,-1.8929,-1.8929
1781305510439,1,4165,-894,-1843,1261,2.9983,2.9983
1781305510439,3,2599,-1067,-2121,59,-1.8929,-1.8929
1781305510446,1,4044,-874,-1837,1256,2.995,2.995
1781305510452,1,3916,-859,-1816,1261,2.9998,2.9998
1781305510636,1,3809,-813,-1844,1241,2.9619,2.9619
1781305510755,1,3687,-791,-1841,1241,2.9619,2.9619
1781305511146,1,3565,-769,-1838,1241,2.9619,2.9619
1781305511146,4,2511,-1153,-2124,136,-2.2756,-2.2756
1781305511152,1,3442,-746,-1836,1241,2.9619,2.9619
1781305511152,4,2502,-1163,-2124,136,-2.2756,-2.2756
1781305511453,1,3320,-724,-1833,1241,2.9619,2.9619
1781305511453,4,2493,-1174,-2123,136,-2.2756,-2.2756
1781305511458,1,3198,-702,-1830,1241,2.9619,2.9619
1781305511458,4,2580,-1044,-2116,93,1.1289,1.1289
1781305511509,4,2731,-1043,-2117,265,0.2819,0.2819
1781305511768,4,2757,-1035,-2116,265,0.2819,0.2819
1781305511819,4,2782,-1028,-2115,265,0.2819,0.2819
1781305512066,4,2853,-1037,-2086,321,0.1592,0.1592
1781305512130,4,2885,-1032,-2081,321,0.1592,0.1592
1781305512287,4,2917,-1027,-2076,321,0.1592,0.1592
1781305512480,4,2666,-1043,-2108,58,2.7224,2.7224
1781305512681,4,2617,-1045,-2117,116,2.9888,2.9888
1781305512748,4,2606,-1043,-2119,116,2.9888,2.9888
1781305513083,4,2594,-1041,-2120,116,2.9888,2.9888
1781305513089,4,2583,-1039,-2122,116,2.9888,2.9888
1781305513401,4,2600,-1049,-2124,79,3.0972,3.0972
1781305513410,4,2592,-1048,-2126,79,3.0972,3.0972
1781305513815,4,2584,-1048,-2127,79,3.0972,3.0972
1781305513820,4,2598,-1019,-2129,64,2.4684,2.4684
1781305513825,4,2593,-1015,-2131,64,2.4684,2.4684
1781305514122,4,2582,-1028,-2126,60,2.868,2.868
1781305514128,4,2607,-1003,-2124,52,1.8354,1.8354
1781305514432,4,2745,-1024,-2092,198,0.0539,0.0539
1781305515250,4,2845,-1019,-2069,198,0.0539,0.0539
1781305519122,5,3245,-1014,-2115,90,-0.0602,-0.0602
1781305519327,5,3254,-1014,-2116,90,-0.0602,-0.0602
1781305519401,5,3263,-1015,-2118,90,-0.0602,-0.0602
