1781291963339,1,400,-1146,-1292,0,-1.5708,-1.5708
1781291963348,1,399,-1144,-1287,1,2.2879,2.2879
1781291963355,1,399,-1143,-1289,1,2.0189,2.0189
1781291963361,1,398,-1146,-1293,2,-1.8285,-1.8285
1781291963411,1,393,-1139,-1286,12,2.3469,2.3469
1781291963433,1,390,-1135,-1283,18,2.2921,2.2921
1781291963503,1,389,-1132,-1280,20,2.2182,2.2182
1781291963525,1,392,-1143,-1279,7,-2.6622,-2.6622
1781291963566,1,393,-1149,-1283,12,-1.8334,-1.8334
1781291963592,1,395,-1151,-1280,13,-1.5571,-1.5571
1781291963749,1,396,-1146,-1280,4,-1.1644,-1.1644
1781291963756,1,396,-1143,-1281,2,0.3695,0.3695
1781291963764,1,397,-1136,-1279,13,1.303,1.303
1781291963772,1,398,-1132,-1278,17,1.3751,1.3751
1781291963821,1,398,-1130,-1277,17,1.3751,1.3751
1781291963871,1,398,-1128,-1277,17,1.3751,1.3751
1781291963879,1,399,-1127,-1276,17,1.3751,1.3751
1781291963902,1,399,-1125,-1275,17,1.3751,1.3751
1781291964056,1,399,-1123,-1275,17,1.3751,1.3751
1781291966127,2,1995,-1823,-2200,12,1.5638,1.5638
1781291966148,2,1995,-1822,-2203,12,1.5638,1.5638
1781291966169,2,1995,-1821,-2205,12,1.5638,1.5638
1781291966197,2,1995,-1819,-2208,12,1.5638,1.5638
1781291966213,2,1995,-1818,-2210,12,1.5638,1.5638
1781291966232,2,1995,-1817,-2213,12,1.5638,1.5638
1781291966253,2,1995,-1816,-2215,12,1.5638,1.5638
1781291966416,2,1995,-1815,-2217,12,1.5638,1.5638
1781291966437,2,1995,-1813,-2220,12,1.5638,1.5638
1781291967777,3,1146,-1283,-1638,4,0.0,0.0
1781291967801,3,1150,-1283,-1638,6,0.0,0.0
1781291967839,3,1130,-1300,-1638,28,-2.3238,-2.3238
1781291967951,3,1124,-1307,-1642,39,-2.2995,-2.2995
1781291967980,3,1156,-1291,-1644,29,0.0584,0.0584
1781291968004,3,1173,-1282,-1645,54,0.2905,0.2905
1781291968029,3,1178,-1281,-1646,54,0.2905,0.2905
1781291968076,3,1183,-1279,-1647,54,0.2905,0.2905
1781291968100,3,1284,-1260,-1658,189,0.2102,0.2102
1781291968123,3,1307,-1256,-1661,197,0.2061,0.2061
1781291968123,4,2446,-1763,-1719,0,0.0,0.0
1781291968156,3,1327,-1252,-1663,197,0.2061,0.2061
1781291968156,4,2446,-1763,-1719,0,0.0,0.0
