1781292901623,2,428,-3436,-2083,12,-1.5708,-1.5708
1781292901623,3,1036,-4478,-2114,13,-0.3295,-0.3295
1781292901751,2,428,-3437,-2083,12,-1.5708,-1.5708
1781292901751,3,1037,-4479,-2115,13,-0.3295,-0.3295
1781292901756,1,4986,-2170,-2163,733,0.9342,0.9342
1781292901756,2,428,-3438,-2082,12,-1.5708,-1.5708
1781292901756,3,1038,-4479,-2115,13,-0.3295,-0.3295
1781292901756,4,7338,-1179,-2076,752,0.2083,0.2083
1781292901762,1,4303,-1966,-1482,793,1.9516,1.9516
1781292901762,2,428,-3439,-2081,12,-1.5708,-1.5708
1781292901762,3,1040,-4479,-2116,13,-0.3295,-0.3295
1781292901762,4,7412,-1163,-2071,752,0.2083,0.2083
1781292901762,5,4268,-4308,-889,19,1.2547,1.2547
1781292901803,1,4021,-1879,-1199,1016,2.3033,2.3033
1781292901803,2,428,-3441,-2080,12,-1.5708,-1.5708
1781292901803,3,1041,-4480,-2117,13,-0.3295,-0.3295
1781292901803,4,7486,-1148,-2066,752,0.2083,0.2083
1781292901803,5,4269,-4304,-895,21,1.2547,1.2547
1781292901803,6,7462,-4585,-1190,0,0.0,0.0
1781292901853,1,3889,-1840,-1158,1050,2.4208,2.4208
1781292901853,2,428,-3442,-2079,12,-1.5708,-1.5708
1781292901853,3,1042,-4480,-2118,13,-0.3295,-0.3295
1781292901853,4,5715,-1844,-2235,1794,-2.7064,-2.7064
1781292901853,5,3901,-4276,-939,584,3.0354,3.0354
1781292901853,6,7462,-4585,-1190,0,0.0,0.0
1781292901862,1,3861,-1616,-1729,1188,2.2002,2.2002
1781292901862,2,651,-4367,-1492,1028,-1.3359,-1.3359
1781292901862,3,2042,-4538,-1587,1082,-0.0609,-0.0609
1781292901862,4,5514,-2115,-2274,1986,-2.5837,-2.5837
1781292901862,5,3716,-4316,-900,805,-3.1192,-3.1192
1781292901862,6,7168,-4622,-1246,304,-3.0154,-3.0154
1781292901917,1,3791,-1520,-1756,1188,2.2002,2.2002
1781292901917,2,675,-4467,-1429,1028,-1.3359,-1.3359
1781292901917,3,2150,-4545,-1531,1082,-0.0609,-0.0609
1781292901917,4,5345,-2220,-2294,1986,-2.5837,-2.5837
1781292901917,5,3635,-4317,-901,805,-3.1192,-3.1192
1781292901917,6,7043,-4697,-1436,454,-2.8371,-2.8371
1781292901917,7,3324,-4224,-2045,5,3.0449,3.0449
1781292901917,8,7734,-1676,-1575,0,0.0,0.0
1781292901956,1,3721,-1424,-1783,1188,2.2002,2.2002
1781292901956,2,699,-4567,-1365,1028,-1.3359,-1.3359
1781292901956,3,2258,-4551,-1474,1082,-0.0609,-0.0609
1781292901956,4,5177,-2326,-2315,1986,-2.5837,-2.5837
1781292901956,5,3555,-4319,-902,805,-3.1192,-3.1192
1781292901956,6,6984,-4732,-1526,487,-2.7855,-2.7855
1781292901956,7,3320,-4224,-2052,8,3.0449,3.0449
1781292901956,8,7734,-1676,-1576,0,0.0,0.0
1781292902004,1,3651,-1328,-1810,1188,2.2002,2.2002
1781292902004,2,723,-4668,-1302,1028,-1.3359,-1.3359
1781292902004,3,2366,-4558,-1418,1082,-0.0609,-0.0609
1781292902004,4,5321,-2257,-2318,1473,-2.5662,-2.5662
1781292902004,5,3587,-4344,-813,640,-3.0595,-3.0595
1781292902004,6,7007,-4738,-1570,377,-2.7276,-2.7276
1781292902004,7,3374,-4228,-2052,62,-0.0754,-0.0754
1781292902004,8,7734,-1676,-1576,0,0.0,0.0
1781292902029,1,3562,-1726,-2029,787,2.7422,2.7422
1781292902029,2,747,-4768,-1239,1028,-1.3359,-1.3359
1781292902029,3,3861,-2574,-1218,3659,0.7069,0.7069
1781292902029,4,4725,-2031,-2281,1971,-2.965,-2.965
1781292902029,5,3523,-4349,-801,640,-3.0595,-3.0595
1781292902029,6,6469,-4753,-1789,1173,-3.0119,-3.0119
1781292902029,7,3411,-4232,-2127,110,-0.097,-0.097
1781292902029,8,7734,-1676,-1576,0,0.0,0.0
1781292902071,1,3489,-1695,-2081,787,2.7422,2.7422
1781292902071,2,1091,-3898,-1644,620,0.1945,0.1945
1781292902071,3,4139,-2337,-1145,3659,0.7069,0.7069
1781292902071,4,4531,-2066,-2290,1971,-2.965,-2.965
1781292902071,5,3771,-4266,-811,203,2.7666,2.7666
1781292902071,6,6352,-4768,-1859,1173,-3.0119,-3.0119
1781292902071,7,3422,-4233,-2140,110,-0.097,-0.097
1781292902071,8,7698,-1889,-1971,289,-1.7391,-1.7391
1781292902096,1,3417,-1665,-2133,787,2.7422,2.7422
1781292902096,2,1141,-3812,-1680,633,0.3527,0.3527
1781292902096,3,4417,-2099,-1071,3659,0.7069,0.7069
1781292902096,4,4337,-2101,-2300,1971,-2.965,-2.965
1781292902096,5,3836,-4243,-812,118,2.1598,2.1598
1781292902096,6,6236,-4783,-1929,1173,-3.0119,-3.0119
1781292902096,7,3433,-4234,-2152,110,-0.097,-0.097
1781292902096,8,7690,-1940,-2067,323,-1.7391,-1.7391
1781292902159,1,3344,-1634,-2185,787,2.7422,2.7422
1781292902159,2,1201,-3790,-1676,633,0.3527,0.3527
1781292902159,3,4696,-1861,-997,3659,0.7069,0.7069
1781292902159,4,4143,-2135,-2310,1971,-2.965,-2.965
