1781291745290,3,450,-1673,-1537,1,1.5708,1.5708
1781291745377,3,450,-1671,-1533,2,1.5708,1.5708
1781291745387,3,450,-1671,-1532,3,1.5708,1.5708
1781291745425,3,467,-1642,-1542,53,1.0559,1.0559
1781291745435,3,475,-1628,-1547,72,1.0453,1.0453
1781291745528,3,480,-1620,-1550,74,1.0419,1.0419
1781291745540,3,480,-1617,-1551,67,1.0691,1.0691
1781291745580,3,480,-1584,-1585,105,1.3203,1.3203
1781291745603,3,479,-1568,-1602,113,1.385,1.385
1781291745688,3,479,-1561,-1611,107,1.4128,1.4128
1781291745725,3,478,-1608,-1614,20,0.8414,0.8414
1781291745737,3,474,-1621,-1610,9,-0.9708,-0.9708
1781291745758,3,472,-1568,-1608,75,1.5546,1.5546
1781291745843,3,471,-1541,-1606,106,1.5774,1.5774
1781291745879,3,470,-1584,-1600,22,1.637,1.637
1781291745893,3,461,-1641,-1590,70,-1.7975,-1.7975
1781291745923,3,456,-1547,-1535,90,1.8004,1.8004
1781291746018,3,454,-1498,-1506,151,1.7087,1.7087
1781291746041,3,466,-1559,-1526,32,1.5241,1.5241
1781291750753,4,818,-1233,-1475,1,1.5708,1.5708
1781291750779,4,818,-1233,-1475,1,1.5708,1.5708
1781291750832,4,818,-1233,-1475,1,1.5708,1.5708
1781291750858,4,797,-1211,-1457,34,2.2966,2.2966
1781291750939,4,778,-1201,-1446,59,2.4593,2.4593
1781291750962,4,774,-1197,-1443,59,2.4593,2.4593
1781291750983,4,769,-1193,-1440,59,2.4593,2.4593
1781291751030,4,748,-1177,-1427,87,2.479,2.479
1781291751066,4,715,-1158,-1423,131,2.5312,2.5312
1781291751084,4,704,-1150,-1419,131,2.5312,2.5312
1781291751133,4,693,-1142,-1414,131,2.5312,2.5312
1781291751161,4,686,-1133,-1410,129,2.4922,2.4922
1781291751232,4,665,-1116,-1401,148,2.4854,2.4854
1781291751250,4,712,-1146,-1441,44,2.3213,2.3213
1781291751266,4,735,-1161,-1460,11,0.3726,0.3726
1781291751331,4,693,-1128,-1428,78,2.3713,2.3713
1781291751388,4,672,-1102,-1409,118,2.3235,2.3235
1781291751429,4,697,-1123,-1426,50,2.1974,2.1974
1781291751449,4,707,-1141,-1434,10,2.4865,2.4865
1781291753030,5,1006,-1234,-1531,54,2.7691,2.7691
